Top 1%,Top 5%,Top 10%,country,year,total,count,mean,std,max,min,gini,q_25%,q_50%,q_75%
0.1866906390121608,0.34817840740028716,0.46614271148358344,Austria,2022,1858741668.71,105246,17660.924583452103,135720.72846624893,39484250.3,0.29,0.6076643742500912,3462.6975,9609.975,19826.6725
0.2004312457737272,0.4010760983670425,0.5356223087749028,Belgium,2022,993566546.2800001,36778,27015.241347544732,252251.47621116255,46875663.870000005,0.17,0.6804434774071184,3121.41,10929.215,27973.9775
0.24232619695943916,0.5967786859433264,0.7556931947593885,Czechia,2022,1258709768.3568,31989,39348.20620703367,125458.4786895297,3572606.2396,2.4000000000000004,0.8317923719535476,1318.946,5106.78,21195.3164
0.22730663667362752,0.44386471567988833,0.566516556293769,Germany,2022,6938402267.349999,238449,29098.05563181225,171169.90305908123,60059869.0,4.12,0.6839452251999587,4169.85,11266.539999999999,26957.69
0.136292791517002,0.3561724157514105,0.519359859001774,Denmark,2022,567925443.0,17472,32504.890281593405,74299.70424042534,4131899.0,941.0,0.6876772291602501,3107.75,9601.5,37968.25
0.32656681075478494,0.6513636955120155,0.7998036926443249,Estonia,2022,351592897.59,21202,16583.006206489954,78202.00662854247,4660644.569999999,9.560000000000002,0.8619777342696622,517.4125,1440.25,6367.32
0.2887769357158096,0.5008116037628204,0.6429167451749195,Spain,2022,15052731646.47,662013,22737.818813935675,493975.898864428,323121303.46,0.25999999999999934,0.766271732923388,1755.3,4807.58,18240.16
0.17400832724930104,0.3458358140989664,0.4788944664217307,France,2022,10128315948.15,377462,26832.677059280137,110548.19841877026,31644000.0,0.11,0.6684527983057027,964.6225,12782.915,34412.76
0.15525729290028598,0.3593659962467495,0.5056963299138424,United Kingdom,2022,5122450231.0676,145793,35135.09037517302,95682.80230999885,12197995.2656,0.1392,0.6530622823246778,5214.548,14535.031999999997,37649.9344
0.15310858618831852,0.39501227627674385,0.5465701826571805,Greece,2022,2553919629.23,567013,4504.164153608471,12575.256540893255,3486426.98,1.04,0.6727603158276043,693.15,1561.52,4284.08
0.4549018989504708,0.6600308752033887,0.7612257552161609,Croatia,2022,777961560.21,114348,6803.455768443699,85209.64187056942,13716300.78,0.11,0.8189031286520039,635.94,1256.795,3066.665
0.4610750088039467,0.7544881620893292,0.8622425811339961,Hungary,2022,2451437443.605,234599,10449.479510164152,79261.20993534102,9771240.61,0.1325,0.9050651321172205,193.31,447.58,2790.44875
0.15604024808009465,0.32040445131196416,0.440841831353586,Ireland,2022,1844496360.2099998,92912,19852.078958692095,62038.86086610759,7516590.92,0.43,0.5747171004351151,4969.077499999999,11736.375,22170.6675
0.28046364431008963,0.5510996390052577,0.6938747206796995,Lithuania,2022,883240099.12,123355,7160.148345182603,34694.031110949276,7665113.82,0.88,0.7860478669001274,609.59,1335.82,4289.4400000000005
0.10123290010258794,0.2692643288456402,0.3927646197324527,Luxembourg,2022,90311742.82999998,1725,52354.63352463767,73229.1657646337,1459372.4200000002,15.4,0.5561049551089684,9857.08,37108.25,66146.43000000001
0.36756781466784205,0.6579702328761807,0.7820503612243312,Latvia,2022,482309503.84000003,57182,8434.638589766011,58341.48056160831,7500000.0,6.79,0.8389996697780963,500.0,1110.12,3464.3100000000004
0.13587364566894042,0.13587364566894042,0.2557341585691545,Poland,2022,14841.068479999998,14,1060.07632,526.6391771605365,2016.51008,511.35248,0.26174388913386,669.3635,819.63228,1535.77994
0.2898034737945298,0.5699272635430706,0.7110997117843622,Portugal,2022,1595190328.18,200033,7974.635825988712,45542.08272987369,8554247.32,0.2800000000000047,0.7866194405799014,845.33,1542.65,4465.04
0.2810631836201201,0.6672894355883967,0.8253537539000418,Slovakia,2022,638908905.2399999,18332,34852.1113484617,132013.21146479013,5158944.0,2.039999999999999,0.8730321841012212,818.79,2310.8450000000003,11665.8025
0.1919485129036302,0.3581289076530835,0.47640735088691016,Austria,2023,1950503863.7000003,103420,18860.025756140014,165160.8431652594,49797136.94,0.51,0.6152240668128758,3623.8199999999997,10018.485,20803.9625
0.19674058403784944,0.46024957842319547,0.6231153489674448,Belgium,2023,106995912.78000002,14320,7471.781618715085,20863.519088724664,723378.18,0.11,0.7562190541919693,533.2275,1678.97,6334.282499999999
0.2121549333072074,0.4708237234974935,0.6200276669264602,Bulgaria,2023,2975079003.3999996,50502,58910.12243871529,182139.3494919323,11372645.97,21.85,0.7225730938616184,6936.9349999999995,18409.85,45284.01
0.24912374387081385,0.5892176407023834,0.7469026848625283,Czechia,2023,36669552020.53,32241,1137357.7748993516,3761783.3426427664,167928754.94,2.24,0.8320135200479083,32877.16,142810.08,638835.42
0.2131905519384683,0.4292029490124296,0.5532013831597815,Germany,2023,6223433355.4,233831,26615.091050373987,117567.02456943433,30103903.12,168.07,0.6733487699296242,4004.55,10570.9,25375.105
0.15941734203407432,0.3884289340028746,0.5509376423038227,Denmark,2023,952640863.801,28192,33791.17706445091,87632.22607891283,6387370.048400001,1247.6574,0.7077929701054151,2981.3871999999997,9025.9565,36305.83055
0.31619138997113866,0.6345350168667746,0.7882892481463537,Estonia,2023,349569748.31,19558,17873.491579404847,108854.74426901765,10531470.29,10.21,0.8562924666271666,594.0,1614.12,7350.165
0.27891621760130914,0.4927292973139166,0.6351348471647171,Spain,2023,7615697317.809999,644608,11814.462926010847,160398.21941975033,62072576.39,0.11999999999999966,0.7615591097791635,914.3875,2554.175,9753.7
0.6711150230779561,0.7761782172519064,0.8361395407440702,Finland,2023,1157102683.35,14354,80611.86312874459,5673920.289983066,679730291.06,0.16,0.8894848265707099,3115.96,9111.715,29148.62
0.14701642509483304,0.2961686915622001,0.41208737880504265,France,2023,10114205182.929998,276900,36526.562596352465,113498.51653188784,30914000.0,1250.0500000000002,0.5554874300492006,8819.4375,23331.22,43590.7525
0.1849120539463471,0.3799911136500868,0.5168110350325903,United Kingdom,2023,3341896962.0416365,142590,23437.10612274098,91080.84918151406,15793721.984974999,0.1034549999999999,0.6578803346265504,3455.477465,9726.74714,24605.199808750003
0.19623803909170365,0.42796493418125,0.5818026907338222,Greece,2023,3064045179.89,606145,5054.97064215658,51894.08396724307,31476622.35,0.21,0.7036699725274435,690.5600000000001,1534.1599999999999,4376.17
0.4197039609565481,0.6330220593426478,0.7468845213776151,Croatia,2023,945315716.93,113411,8335.30889358175,125281.86945704866,32955392.35,0.11,0.8117536811456514,759.98,1541.06,4024.11
0.3262764847046061,0.6029219070256883,0.7367200986051132,Hungary,2023,3576417921.6501217,81733,43757.33084127735,198793.77697542123,14818313.097558,780.1773440000001,0.8105805543989607,2844.007785,7551.28447,23338.513651
0.16057127553977765,0.32494773585983733,0.4466721889534898,Ireland,2023,1635665553.55,92172,17745.79648429024,59042.964293752695,8846769.1,0.27,0.5836691775710198,4309.4725,10177.825,19862.655
0.19244756054494194,0.3476639858769031,0.4501211718932988,Italy,2023,5359826679.43,86279,62122.03061498163,312563.3803008587,58642101.54,16681.77,0.5104198878331991,23003.47,33820.4,57445.675
0.37086760616836084,0.6799903738302953,0.8014457506464137,Lithuania,2023,527216136.4,56623,9310.989110432156,62956.87868963635,7500540.6,3.17,0.8499826982442357,500.0,1100.94,3474.72
0.13826403879207522,0.3181272462451923,0.4244987779197155,Luxembourg,2023,61607814.11,1476,41739.71145663957,69148.17151508921,797439.8200000001,112.16999999999999,0.5658863556112318,8730.5975,29372.75,47941.8
0.36921658215857883,0.6787242245323798,0.8005935268974602,Latvia,2023,524521711.37000006,56617,9264.385456135084,62687.21767431538,7500540.6,3.17,0.8493763364503241,500.0,1100.63,3473.6000000000004
0.3094166998067485,0.4299349672528155,0.5239368066916656,Netherlands,2023,896515738.98,42713,20989.294570271348,182485.18886800806,20045113.380000003,10.1,0.6392701195160876,4107.76,10529.57,20519.83
0.13966516268128668,0.34889258407479123,0.4891750873347953,Poland,2023,440201596.947652,210686,2089.3727962354023,4127.80666340234,472153.04387600004,275.502204,0.6018773211438031,472.092392,911.3385720000001,2181.984244
0.33743595065610105,0.6225808531130245,0.7575720461054835,Portugal,2023,3260701738.4799995,292573,11144.916784802424,98686.11336769674,32342659.62,0.18,0.830131593032414,702.55,1226.46,5544.7
0.34292915257148293,0.6828255162682615,0.8234940452990245,Romania,2023,710634132.1600001,32764,21689.48028812111,116856.90039519985,10739904.23,1.2,0.8780245043404694,418.0925,1186.9899999999998,9333.380000000001
0.2139872507851726,0.46023278440074417,0.6220664417042019,Sweden,2023,1118170915.84084,47587,23497.402984866458,115194.13843297187,18270721.9406,0.17432,0.7528434236846366,1850.45038,5003.68128,19784.97136
0.28163662168396314,0.6703620824904555,0.8258218368196755,Slovakia,2023,562468476.02,18364,30628.86495425833,113894.77893273096,3913990.5,0.8499999999999943,0.8702347321241238,835.5699999999999,2284.3450000000003,10486.802500000002
0.24991098671321268,0.5151974253440261,0.6566569516591461,Bulgaria,2024,3382370159.1800003,52006,65038.075590893364,302461.1025095601,48733477.83,2.69,0.7476329749839118,6955.4025,17798.77,45266.65
0.2193804321266489,0.5246778981888172,0.6803824462594023,Czechia,2024,1380965635.9836807,31102,44401.18436060963,131076.3932021613,5124023.24703,11.732007,0.7944594221882312,1824.413774775,7692.4596273,33525.166139174995
0.21433136280796342,0.43111417821407416,0.5574173831985102,Germany,2024,6230038851.879999,229780,27113.059673948992,132845.12673630862,29878515.96,270.77,0.675492047713588,4080.685,10726.025000000001,25227.0425
0.1708103663158926,0.4051590152442024,0.5734855906124031,Denmark,2024,1020750365.628,28162,36245.66314991833,124588.94470713679,13316831.158,1249.282,0.7215495046284878,3193.3875000000003,9035.687000000002,35188.2325
0.2962733415286426,0.6244511290209852,0.7831652395784432,Estonia,2024,312786518.26,18823,16617.25114275089,69681.33531637807,3650811.81,10.59,0.8584958694749227,466.07,1250.0,6656.1
0.27491246121631285,0.47805407832521635,0.6190816283766398,Spain,2024,7270060037.32,604728,12022.033107975816,203576.9923553885,104927514.17,0.46,0.7485312042626828,1031.28,2887.935,10333.3825
0.7053097619192298,0.7870710443704514,0.8420992299472211,Finland,2024,1519615773.6900003,10991,138260.0103439178,9413500.73171373,986876983.23,16.41,0.8942422456435339,5486.620000000001,15159.07,48677.08
0.16019869284160254,0.3093773859164735,0.4257969659668719,France,2024,10298098717.08,283023,36386.084230186236,146234.34685796493,30914000.0,0.11,0.5747369515444904,7902.235000000001,22699.59,43300.945
0.18761925461122375,0.39470470490513243,0.5331639776609731,United Kingdom,2024,2215942230.9964385,139772,15853.978128641205,56183.61914928466,6250440.9872820005,0.153543,0.6737775281472723,2080.92989325,6197.8694940000005,16395.86189325
0.22574011986591502,0.44250035245458236,0.5862908234279545,Greece,2024,2676344761.13,584771,4576.739888144248,43864.214542279915,22888883.2,0.14,0.7112484093288851,589.78,1419.81,4006.465
0.43446352609087385,0.6510638616426612,0.7639541506678993,Croatia,2024,901482380.3600001,109484,8233.918932081402,89362.04393694244,16842485.48,0.10000000000002274,0.8251742674496106,653.3775,1374.645,3742.505
0.48526795107074183,0.7732336221387611,0.8820849667056115,Hungary,2024,2815282276.02,219063,12851.473210994098,104733.06256643512,9455925.200000001,0.13,0.914426743539073,196.27,395.8,2967.51
0.12562699061427623,0.2772579661941146,0.3911377937396201,Ireland,2024,2098765645.4299998,92891,22593.853499585533,58922.74933441204,8598579.1,3.0,0.5212876697512554,7076.9349999999995,15497.68,26399.58
0.30513840273428156,0.555862268872403,0.6961470628525263,Italy,2024,7225883753.969999,691789,10445.213430641423,91812.6735602541,32162854.95,0.45,0.7921049914349932,750.33,1836.5,6871.9
0.06296870209224383,0.1813204611219843,0.29792070119164515,Luxembourg,2024,71867831.78999999,1471,48856.44581237253,46638.837051050235,538168.58,142.09,0.47132993616405927,13486.515,41505.88,68557.545
0.37238198198880806,0.6624577115952165,0.7966373281260959,Latvia,2024,502191593.27000004,54078,9286.430586745073,62528.82149475956,6054824.5,5.63,0.8512097551233307,500.0,925.09,3519.14
0.3955371230565889,0.5056590559670648,0.5883023014421279,Netherlands,2024,1023954943.8500001,43264,23667.597629669013,357043.9878641603,50594878.53,2.0800000000000125,0.6920221580081211,3719.9175,10337.75,20224.52
0.15303139683869604,0.3765392599139543,0.5162006159291511,Poland,2024,464520957.263803,206699,2247.3304528023987,4693.327487771898,302317.656311,168.246969,0.6219042717291164,477.942641,919.7101759999999,2145.0484715000002
0.18205736210208398,0.4419975846098313,0.619117485273475,Sweden,2024,908868384.2800001,51316,17711.208673318266,52228.361922783835,5613921.05,0.21,0.7537738434173126,1346.3625000000002,3489.3050000000003,14690.51
0.2502733801895322,0.6117624376761095,0.7863779805239623,Slovakia,2024,453976457.52,15584,29130.932849075973,95478.61406662097,2512402.0500000003,1.95,0.8562874272831773,635.41,2162.2400000000002,12402.5825
